RTE_NBR,BIN_START,BIN_END,AADT_WT,URBAN,CRASH_COUNT,CRASHRATE
26.0,33.0,36.0,2294.0,0,4.0,159.24010621315085
26.0,36.0,39.0,2906.093333333333,0,7.0,219.97552489459875
26.0,39.0,42.0,4232.653333333332,0,20.0,431.52223308267804
26.0,42.0,45.0,2636.323333333332,0,6.0,207.84446222938726
26.0,45.0,48.0,2092.333333333333,0,3.0,130.94118340276856
26.0,48.0,51.0,1641.946666666667,0,4.0,222.47787401923406
26.0,51.0,54.0,1578.0,0,1.0,57.8733846091521
26.0,54.0,57.0,1578.0,0,1.0,57.8733846091521
26.0,57.0,60.0,1578.0,0,1.0,57.8733846091521
26.0,60.0,63.0,1659.1000000000004,0,1.0,55.044422224845995
26.0,63.0,66.0,1656.0,0,2.0,110.29492863918118
26.0,66.0,69.0,1656.0,0,1.0,55.14746431959059
26.0,69.0,72.0,1104.4733333333336,0,3.0,248.05723639598295
26.0,72.0,75.0,930.0,0,1.0,98.19806549810968
26.0,75.0,78.0,930.0,0,2.0,196.39613099621937
26.0,78.0,81.0,930.0,0,3.0,294.594196494329
26.0,81.0,84.0,1019.9500000000004,0,3.0,268.6137582623912
26.0,84.0,87.0,1158.0,0,5.0,394.31865679292747
26.0,87.0,90.0,1065.3066666666664,0,7.0,600.0801707108072
26.0,90.0,93.0,977.46,0,4.0,373.72046288642815
26.0,93.0,96.0,954.0,0,3.0,287.18302173975474
26.0,96.0,99.0,1106.6399999999992,0,5.0,412.6192841088433
26.0,99.0,102.0,1431.0,0,3.0,191.45534782650319
26.0,102.0,105.0,1305.0300000000004,0,5.0,349.8931094045424
26.0,105.0,108.0,1260.0,0,2.0,144.9590490686381
26.0,108.0,111.0,1714.0799999999992,0,3.0,159.83653198201142
26.0,111.0,114.0,1733.0,0,3.0,158.0915191804536
26.0,114.0,117.0,1712.6566666666665,0,3.0,159.96936693269484
26.0,117.0,120.0,2028.586666666667,0,4.0,180.07453645212823
26.0,120.0,123.0,2091.0,0,6.0,262.04935699639026
26.0,123.0,126.0,2184.673333333334,0,10.0,418.02222565650686
26.0,126.0,129.0,2463.0,0,7.0,259.54908907539345
26.0,129.0,132.0,2463.0,0,4.0,148.3137651859391
27.0,0.0,3.0,7955.233333333333,1,40.0,459.19055839925267
27.0,3.0,6.0,6730.436666666666,0,4.0,54.275349690480915
27.0,6.0,9.0,2536.0,0,0.0,0.0
27.0,9.0,12.0,2293.9633333333336,0,0.0,0.0
27.0,12.0,15.0,2283.0,0,0.0,0.0
27.0,15.0,18.0,2186.3266666666664,0,0.0,0.0
27.0,18.0,21.0,1395.0,0,0.0,0.0
27.0,21.0,24.0,1274.5,0,0.0,0.0
27.0,24.0,27.0,1253.1166666666666,0,0.0,0.0
27.0,27.0,30.0,1333.283333333333,0,0.0,0.0
27.0,30.0,33.0,902.0,0,0.0,0.0
27.0,33.0,36.0,863.9900000000001,0,0.0,0.0
27.0,36.0,39.0,944.9866666666667,0,0.0,0.0
27.0,39.0,42.0,559.5999999999995,0,0.0,0.0
27.0,42.0,45.0,444.9333333333332,0,0.0,0.0
27.0,45.0,48.0,422.0,0,0.0,0.0
27.0,48.0,51.0,559.2433333333337,0,0.0,0.0
27.0,51.0,54.0,1650.0,0,0.0,0.0
27.0,54.0,57.0,889.6800000000003,0,0.0,0.0
27.0,57.0,60.0,882.0,0,0.0,0.0
27.0,60.0,63.0,882.0,0,0.0,0.0
27.0,63.0,66.0,882.0,0,0.0,0.0
27.0,66.0,69.0,1760.5599999999995,0,0.0,0.0
27.0,69.0,72.0,2593.9500000000003,0,0.0,0.0
27.0,72.0,75.0,4816.0,0,0.0,0.0
27.0,75.0,78.0,4816.0,0,0.0,0.0
27.0,78.0,81.0,5302.933333333332,0,0.0,0.0
27.0,81.0,84.0,5729.0,0,0.0,0.0
27.0,84.0,87.0,7381.763333333336,0,7.0,86.60117881400882
27.0,87.0,90.0,20976.97666666669,1,114.0,496.30407038842003
28.0,0.0,3.0,14984.373333333335,1,27.0,164.55499137707466
28.0,3.0,6.0,12466.26,1,25.0,183.14274071221445
28.0,6.0,9.0,9263.496666666668,0,8.0,78.86801643000206
28.0,9.0,12.0,8521.72,0,3.0,32.149918413152044
28.0,12.0,15.0,6912.343333333333,0,6.0,79.27054242764544
28.0,15.0,18.0,6763.54,0,9.0,121.52183741342228
28.0,18.0,21.0,6310.106666666667,0,5.0,72.3634367352813
28.0,21.0,24.0,6261.0,0,3.0,43.758601300068044
28.0,24.0,27.0,6148.276666666668,0,6.0,89.12175479190408
28.0,27.0,30.0,5967.636666666666,0,13.0,198.94217396034713
28.0,30.0,33.0,5264.263333333337,0,4.0,69.39181809920244
28.0,33.0,36.0,8681.849999999999,0,7.0,73.63285548502844
28.0,36.0,39.0,5422.91,0,0.0,0.0
28.0,39.0,42.0,4483.0,0,0.0,0.0
28.0,42.0,45.0,4522.69,0,0.0,0.0
28.0,45.0,48.0,4852.319999999998,0,0.0,0.0
28.0,48.0,51.0,6541.006666666661,0,0.0,0.0
28.0,51.0,54.0,10479.246666666673,0,0.0,0.0
28.0,54.0,57.0,6061.7766666666685,0,0.0,0.0
28.0,57.0,60.0,1048.0133333333335,0,0.0,0.0
28.0,60.0,63.0,818.0,0,0.0,0.0
28.0,63.0,66.0,818.0,0,0.0,0.0
28.0,66.0,69.0,564.0933333333338,0,0.0,0.0
28.0,69.0,72.0,540.0,0,0.0,0.0
28.0,72.0,75.0,527.81,0,0.0,0.0
28.0,75.0,78.0,471.0,0,0.0,0.0
28.0,78.0,81.0,446.81000000000023,0,0.0,0.0
28.0,81.0,84.0,331.8066666666666,0,0.0,0.0
28.0,84.0,87.0,389.0,0,0.0,0.0
28.0,87.0,90.0,389.0,0,0.0,0.0
28.0,90.0,93.0,389.0,0,0.0,0.0
28.0,93.0,96.0,544.7599999999992,0,0.0,0.0
28.0,96.0,99.0,1235.1999999999941,0,0.0,0.0
28.0,99.0,102.0,654.8800000000007,0,0.0,0.0
28.0,102.0,105.0,598.0,0,0.0,0.0
28.0,105.0,108.0,598.0,0,0.0,0.0
28.0,108.0,111.0,562.5833333333334,0,0.0,0.0
28.0,111.0,114.0,513.0,0,0.0,0.0
28.0,114.0,117.0,513.0,0,0.0,0.0
28.0,117.0,120.0,513.0,0,0.0,0.0
28.0,120.0,123.0,739.9333333333317,0,0.0,0.0
28.0,123.0,126.0,1433.0,0,0.0,0.0
28.0,126.0,129.0,1433.0,0,0.0,0.0
28.0,129.0,132.0,1433.0,0,0.0,0.0
28.0,132.0,135.0,1338.6499999999999,0,0.0,0.0
31.0,0.0,3.0,1212.0666666666666,0,0.0,0.0
31.0,3.0,6.0,1678.1333333333334,0,0.0,0.0
31.0,6.0,9.0,1151.5166666666667,0,0.0,0.0
31.0,9.0,12.0,1150.0,0,0.0,0.0
31.0,12.0,15.0,1211.92,0,0.0,0.0
31.0,15.0,18.0,524.5533333333333,0,0.0,0.0
31.0,18.0,21.0,401.0,0,0.0,0.0
31.0,21.0,24.0,401.0,0,0.0,0.0
82.0,0.0,3.0,12679.17,0,2.0,14.40539103320517
82.0,3.0,6.0,14693.94,0,10.0,62.15092814673396
82.0,6.0,9.0,14653.0,0,14.0,87.25440611379159
82.0,9.0,12.0,14653.0,0,14.0,87.25440611379159
82.0,12.0,15.0,15010.199999999999,0,5.0,30.420714218745257
82.0,15.0,18.0,15033.0,0,6.0,36.44949148403194
82.0,18.0,21.0,15033.0,0,14.0,85.04881346274118
82.0,21.0,24.0,15033.0,0,13.0,78.97389821540251
82.0,24.0,27.0,15033.0,0,10.0,60.74915247338656
82.0,27.0,30.0,17833.77333333333,0,5.0,25.604284412022555
82.0,30.0,33.0,35405.94333333332,1,19.0,49.00758612800502
82.0,33.0,36.0,40407.63333333334,1,20.0,45.20145991223209
82.0,36.0,39.0,34191.78333333335,1,20.0,53.41879949514692
82.0,39.0,42.0,25504.92000000001,0,11.0,39.387153931306656
82.0,42.0,45.0,22277.34,0,9.0,36.89479121920203
82.0,45.0,48.0,23254.0,0,12.0,47.12696357439168
82.0,48.0,51.0,22487.733333333337,0,9.0,36.54960666937729
82.0,51.0,54.0,17954.59,0,9.0,45.777587136168414
82.0,54.0,57.0,16926.833333333332,0,16.0,86.3237196135449
82.0,57.0,60.0,16884.986666666668,0,12.0,64.90324408264684
82.0,60.0,63.0,17425.0,0,6.0,31.445922839566833
82.0,63.0,66.0,17834.82,0,5.0,25.602781781156754
82.0,66.0,69.0,16322.723333333342,0,15.0,83.9236802415914
82.0,69.0,72.0,17013.160000000003,0,8.0,42.942851728070266
82.0,72.0,75.0,15414.300000000005,0,22.0,130.34211220044526
82.0,75.0,78.0,16108.583333333336,0,15.0,85.03932253707164
82.0,78.0,81.0,16130.583333333336,0,24.0,135.87734408764766
82.0,81.0,84.0,14106.279999999999,0,5.0,32.37005110959162
82.0,84.0,87.0,14048.0,0,8.0,52.00694812826994
82.0,87.0,90.0,13798.666666666666,0,5.0,33.091675855122
82.0,90.0,93.0,13300.0,0,8.0,54.93185017337865
82.0,93.0,96.0,13826.38,0,4.0,26.420278023095563
82.0,96.0,99.0,15921.760000000004,0,8.0,45.886485370080685
82.0,99.0,102.0,16993.0,0,11.0,59.1164720794246
82.0,102.0,105.0,9547.480000000012,0,12.0,114.78321095816935
82.0,105.0,108.0,6695.2,0,1.0,13.640249867553177
82.0,108.0,111.0,7452.253333333333,0,6.0,73.52745283477374
82.0,111.0,114.0,9051.213333333319,0,3.0,30.269157586945223
82.0,114.0,117.0,15074.160000000002,0,15.0,90.87491533184138
82.0,117.0,120.0,15187.0,0,12.0,72.15976894441984
82.0,120.0,123.0,15187.0,0,10.0,60.133140787016536
82.0,123.0,126.0,14391.086666666668,0,3.0,19.037659148722568
82.0,126.0,129.0,14325.0,0,5.0,31.875811837082725
82.0,129.0,132.0,14325.0,0,8.0,51.001298939332365
90.0,0.0,3.0,100184.86,1,75.0,68.36676787783254
90.0,3.0,6.0,124696.06666666667,1,79.0,57.857573739129855
90.0,6.0,9.0,121505.58333333331,1,133.0,99.96346166365075
90.0,9.0,12.0,116569.46666666667,1,58.0,45.439031372721125
90.0,12.0,15.0,96551.61333333334,1,54.0,51.07637955556069
90.0,15.0,18.0,50768.88666666666,1,21.0,37.775266410111335
90.0,18.0,21.0,49367.87,0,22.0,40.69716639772637
90.0,21.0,24.0,46646.560000000005,0,25.0,48.9447672632462
90.0,24.0,27.0,44857.07666666666,0,28.0,57.00499933538787
90.0,27.0,30.0,39491.373333333344,0,18.0,41.625182354720735
90.0,30.0,33.0,31610.339999999997,0,7.0,20.223427093561604
90.0,33.0,36.0,29054.180000000004,0,13.0,40.862093229688334
90.0,36.0,39.0,24915.506666666668,0,14.0,51.31498347155378
90.0,39.0,42.0,26899.83333333334,0,24.0,81.47934579214771
90.0,42.0,45.0,30954.52333333333,0,18.0,53.1048596270321
90.0,45.0,48.0,30352.623333333333,0,38.0,114.33343327830521
90.0,48.0,51.0,30480.0,0,81.0,242.69226620645023
90.0,51.0,54.0,24644.26,0,83.0,307.5729876165519
90.0,54.0,57.0,25648.0,0,12.0,42.728103983113854
90.0,57.0,60.0,25648.0,0,22.0,78.3348573023754
90.0,60.0,63.0,26729.366666666665,0,30.0,102.49872589812931
90.0,63.0,66.0,28120.0,0,16.0,51.96256097481765
90.0,66.0,69.0,28120.0,0,25.0,81.19150152315257
90.0,69.0,72.0,25464.059999999994,0,16.0,57.382334734204704
90.0,72.0,75.0,27937.876666666663,0,8.0,26.150649028300155
90.0,75.0,78.0,27188.0,0,31.0,104.1286681002833
90.0,78.0,81.0,26439.280000000002,0,17.0,58.71988252044359
90.0,81.0,84.0,21978.96000000001,0,19.0,78.94640225704934
90.0,84.0,87.0,20196.033333333333,0,20.0,90.4377601343254
90.0,87.0,90.0,19878.0,0,22.0,101.07316732525024
90.0,90.0,93.0,20656.55,0,23.0,101.68477412755597
90.0,93.0,96.0,23263.0,0,22.0,86.3660069677739
90.0,96.0,99.0,23263.0,0,13.0,51.034458662775485
90.0,99.0,102.0,23071.963333333333,0,16.0,63.331724028046395
90.0,102.0,105.0,22927.72,0,14.0,55.763888113837226
90.0,105.0,108.0,22083.080000000005,1,13.0,53.76127840283809
90.0,108.0,111.0,20344.63666666666,0,5.0,22.444293896599948
90.0,111.0,114.0,14605.0,0,2.0,12.505881672474084
90.0,114.0,117.0,11440.300000000005,0,3.0,23.948026077963508
90.0,117.0,120.0,11140.0,0,7.0,57.385045457153865
90.0,120.0,123.0,11140.0,0,4.0,32.79145454694506
90.0,123.0,126.0,11140.0,0,14.0,114.77009091430773
90.0,126.0,129.0,11140.0,0,6.0,49.1871818204176
90.0,129.0,132.0,11140.0,0,7.0,57.385045457153865
90.0,132.0,135.0,11212.630000000003,0,11.0,89.59238020390059
90.0,135.0,138.0,13282.626666666665,0,14.0,96.25647433078407
90.0,138.0,141.0,12977.0,0,1.0,7.037389297467983
90.0,141.0,144.0,13219.200000000003,0,9.0,62.17606271326388
90.0,144.0,147.0,13496.0,0,3.0,20.30028176791094
90.0,147.0,150.0,11807.603333333323,0,14.0,108.28097596876611
90.0,150.0,153.0,11375.36,0,6.0,48.16948259039292
90.0,153.0,156.0,10612.246666666668,0,6.0,51.63328960309241
90.0,156.0,159.0,10509.0,0,10.0,86.90094291868114
90.0,159.0,162.0,10509.0,0,4.0,34.760377167472456
90.0,162.0,165.0,11052.78,0,3.0,24.787664527813458
90.0,165.0,168.0,11516.0,0,5.0,39.651007690709456
90.0,168.0,171.0,13188.27666666667,0,1.0,6.924650067742639
90.0,171.0,174.0,13757.030000000012,0,2.0,13.276732101804232
90.0,174.0,177.0,13494.506666666653,1,3.0,20.30252824406521
90.0,177.0,180.0,11654.999999999995,0,6.0,47.01374564388265
90.0,180.0,183.0,10180.01,0,3.0,26.9128029088111
90.0,183.0,186.0,9559.339999999998,0,5.0,47.76700112834256
90.0,186.0,189.0,9328.353333333333,0,7.0,68.52971618349514
90.0,189.0,192.0,9186.0,0,2.0,19.883344418297845
90.0,192.0,195.0,9186.0,0,5.0,49.70836104574462
90.0,195.0,198.0,9299.0,0,12.0,117.85035067844974
90.0,198.0,201.0,9336.0,0,2.0,19.5638819437108
90.0,201.0,204.0,9336.0,0,4.0,39.1277638874216
90.0,204.0,207.0,9520.359999999999,0,5.0,47.96257752503164
90.0,207.0,210.0,9755.0,0,3.0,28.085351382852487
90.0,210.0,213.0,9755.0,0,3.0,28.085351382852487
90.0,213.0,216.0,9741.866666666667,0,2.0,18.748809450599886
90.0,216.0,219.0,9816.86666666665,0,4.0,37.2111403828413
90.0,219.0,222.0,15778.519999999999,0,3.0,17.363643912085927
90.0,222.0,225.0,15775.03,0,8.0,46.31329432057726
90.0,225.0,228.0,16088.0,0,4.0,22.70616631358578
90.0,228.0,231.0,15911.029999999999,0,7.0,40.17775130790993
90.0,231.0,234.0,15741.0,0,6.0,34.81006324118239
90.0,234.0,237.0,15741.0,0,9.0,52.21509486177359
90.0,237.0,240.0,15741.0,0,12.0,69.62012648236478
90.0,240.0,243.0,15741.0,0,7.0,40.61174044804613
90.0,243.0,246.0,15827.863333333333,0,10.0,57.69837595256088
90.0,246.0,249.0,15844.0,0,6.0,34.58376707141202
90.0,249.0,252.0,15844.0,0,16.0,92.22337885709872
90.0,252.0,255.0,16128.486666666666,0,16.0,90.5966718893572
90.0,255.0,258.0,15395.813333333334,0,14.0,83.04457745127603
90.0,258.0,261.0,15067.0,0,11.0,66.67327338193815
90.0,261.0,264.0,15206.626666666669,0,24.0,144.13326965685627
90.0,264.0,267.0,15339.0,0,14.0,83.35216199135459
90.0,267.0,270.0,21909.0,0,14.0,58.356785466492674
90.0,270.0,273.0,37914.12999999992,1,18.0,43.35680698563727
90.0,273.0,276.0,40645.44,1,30.0,67.40549560780399
90.0,276.0,279.0,74788.3266666667,1,87.0,106.23590383114225
90.0,279.0,282.0,89665.32,1,86.0,87.59106952987858
90.0,282.0,285.0,91008.55000000022,1,55.0,55.19076010142233
90.0,285.0,288.0,75764.92000000004,1,45.0,54.24131697223316
90.0,288.0,291.0,64558.47000000001,1,28.0,39.60870859502674
90.0,291.0,294.0,62463.26999999996,0,28.0,40.9373000416209
90.0,294.0,297.0,46678.01333333316,0,15.0,29.347071905487446
92.0,0.0,3.0,14333.58,0,0.0,0.0
92.0,3.0,6.0,11498.74,0,0.0,0.0
96.0,0.0,3.0,31529.953333333335,0,0.0,0.0
96.0,3.0,6.0,10727.619999999999,0,0.0,0.0
97.0,0.0,3.0,4859.34,0,6.0,112.76124030824188
97.0,3.0,6.0,6007.626666666667,0,3.0,45.604132537040584
97.0,6.0,9.0,6107.52,0,7.0,104.66922849089221
97.0,9.0,12.0,6006.0,0,3.0,45.61648397264835
97.0,12.0,15.0,5268.223333333332,0,7.0,121.34440131797008
97.0,15.0,18.0,4750.0,0,4.0,76.90459024273011
97.0,18.0,21.0,4750.0,0,12.0,230.71377072819035
97.0,21.0,24.0,3709.7000000000007,0,11.0,270.7944604808103
97.0,24.0,27.0,3235.0,0,9.0,254.0704198513688
97.0,27.0,30.0,4015.3000000000006,0,19.0,432.13703019739444
97.0,30.0,33.0,4045.0,0,10.0,225.7705832218591
97.0,33.0,36.0,3595.5033333333336,0,5.0,126.9977975914944
97.0,36.0,39.0,3512.0,0,4.0,104.01389625653988
97.0,39.0,42.0,3512.0,0,6.0,156.0208443848098
97.0,42.0,45.0,3512.0,0,4.0,104.01389625653988
97.0,45.0,48.0,3512.0,0,6.0,156.0208443848098
97.0,48.0,51.0,3393.626666666667,0,0.0,0.0
97.0,51.0,54.0,3188.0,0,0.0,0.0
97.0,54.0,57.0,3188.0,0,4.0,114.58494468411796
97.0,57.0,60.0,3864.3733333333344,0,2.0,47.26468849450812
97.0,60.0,63.0,6841.093333333335,0,5.0,66.74678773074429
97.0,63.0,66.0,9592.0,0,0.0,0.0
97.0,66.0,69.0,11202.61333333333,0,0.0,0.0
97.0,69.0,72.0,11208.0,0,0.0,0.0
97.0,72.0,75.0,12760.133333333331,0,0.0,0.0
97.0,75.0,78.0,16443.75333333333,0,0.0,0.0
97.0,78.0,81.0,15894.0,0,0.0,0.0
97.0,81.0,84.0,15894.0,0,0.0,0.0
97.0,84.0,87.0,15894.0,0,0.0,0.0
97.0,87.0,90.0,15894.0,0,0.0,0.0
97.0,90.0,93.0,15894.0,0,0.0,0.0
97.0,93.0,96.0,15894.0,0,0.0,0.0
97.0,96.0,99.0,15894.0,0,0.0,0.0
97.0,99.0,102.0,15894.0,0,0.0,0.0
97.0,102.0,105.0,15894.0,0,0.0,0.0
97.0,105.0,108.0,15894.0,0,0.0,0.0
97.0,108.0,111.0,15894.0,0,0.0,0.0
97.0,111.0,114.0,15894.0,0,0.0,0.0
97.0,114.0,117.0,15894.0,0,0.0,0.0
97.0,117.0,120.0,11858.359999999995,0,2.0,15.402501005744815
97.0,120.0,123.0,2742.4900000000016,0,3.0,99.89921667525711
97.0,123.0,126.0,2238.0,0,1.0,40.80616662790081
97.0,126.0,129.0,2238.0,0,3.0,122.41849988370242
97.0,129.0,132.0,2217.5,0,4.0,164.73362058758423
97.0,132.0,135.0,2441.1633333333343,0,1.0,37.41011495062134
97.0,135.0,138.0,4680.0,0,13.0,253.6783358701167
97.0,138.0,141.0,4680.0,0,9.0,175.62346329469617
97.0,141.0,144.0,4594.540000000001,0,10.0,198.76679909902185
97.0,144.0,147.0,4983.0,0,9.0,164.94437251037087
97.0,147.0,150.0,4865.083333333333,0,13.0,244.02760046017974
97.0,150.0,153.0,4700.0,0,9.0,174.87612940833577
97.0,153.0,156.0,4700.0,0,5.0,97.15340522685321
97.0,156.0,159.0,4483.566666666668,0,5.0,101.8432508121235
97.0,159.0,162.0,4270.0,0,23.0,491.91021569193595
97.0,162.0,165.0,4824.313333333337,0,6.0,113.57993720960322
97.0,165.0,168.0,5728.806666666665,0,4.0,63.76490339226578
97.0,168.0,171.0,5710.040000000001,0,9.0,143.94256576471932
97.0,171.0,174.0,5393.0,0,0.0,0.0
97.0,174.0,177.0,5393.0,0,0.0,0.0
97.0,177.0,180.0,5393.0,0,0.0,0.0
97.0,180.0,183.0,5393.0,0,0.0,0.0
97.0,183.0,186.0,5393.0,0,0.0,0.0
97.0,186.0,189.0,5393.0,0,0.0,0.0
97.0,189.0,192.0,5393.0,0,0.0,0.0
97.0,192.0,195.0,5393.0,0,0.0,0.0
97.0,195.0,198.0,5393.0,0,0.0,0.0
97.0,198.0,201.0,5290.253333333334,0,6.0,103.57636410848353
97.0,201.0,204.0,4355.0,0,4.0,83.87986306612355
97.0,204.0,207.0,4072.980000000001,0,6.0,134.53176924007778
97.0,207.0,210.0,3913.7733333333313,0,2.0,46.668109333486555
97.0,210.0,213.0,3470.0,0,4.0,105.27285407866515
97.0,213.0,216.0,3675.4166666666665,0,0.0,0.0
97.0,216.0,219.0,3790.0,0,3.0,72.28828568330502
97.0,219.0,222.0,2793.4699999999953,0,6.0,196.15217112746979
97.0,222.0,225.0,2067.6,0,1.0,44.16918210158736
97.0,225.0,228.0,3802.8666666666704,0,3.0,72.0437045929542
97.0,228.0,231.0,4018.0,0,3.0,68.18631227967298
97.0,231.0,234.0,3907.0466666666666,0,2.0,46.7484566756691
97.0,234.0,237.0,3853.6066666666666,0,3.0,71.0951133413701
97.0,237.0,240.0,4064.743333333334,0,4.0,89.86958676020578
97.0,240.0,243.0,4729.926666666668,0,9.0,173.76967258530672
97.0,243.0,246.0,5427.9733333333415,0,10.0,168.24732787911367
97.0,246.0,249.0,3475.0,0,8.0,210.2427646923557
97.0,249.0,252.0,3474.9733333333334,0,2.0,52.56109451961762
97.0,252.0,255.0,2929.700000000001,0,2.0,62.34372182356007
97.0,255.0,258.0,2699.0,0,1.0,33.83631008271286
97.0,258.0,261.0,2699.0,0,5.0,169.1815504135643
97.0,261.0,264.0,2699.0,0,2.0,67.67262016542573
97.0,264.0,267.0,2699.0,0,2.0,67.67262016542573
97.0,267.0,270.0,2699.0,0,1.0,33.83631008271286
97.0,270.0,273.0,3677.2400000000066,0,4.0,99.339940730811
97.0,273.0,276.0,6066.450000000004,0,3.0,45.16193205906681
97.0,276.0,279.0,5993.973333333335,0,7.0,106.65202710155988
97.0,279.0,282.0,4891.0,0,4.0,74.68754930545248
97.0,282.0,285.0,4525.56666666667,0,4.0,80.71846700294645
97.0,285.0,288.0,3971.0,0,8.0,183.98227330796678
97.0,288.0,291.0,4351.160000000003,0,3.0,62.96541674857415
97.0,291.0,294.0,4741.0,0,8.0,154.10116163381903
97.0,294.0,297.0,4400.8933333333325,0,3.0,62.253861202360305
97.0,297.0,300.0,3962.253333333341,0,4.0,92.19420691247254
97.0,300.0,303.0,4998.486666666635,0,7.0,127.89259010247731
97.0,303.0,306.0,4340.0,0,5.0,105.21221303368894
97.0,306.0,309.0,3479.6299999999915,0,3.0,78.73613077819387
97.0,309.0,312.0,3269.0,0,4.0,111.7457337574084
97.0,312.0,315.0,3269.0,0,2.0,55.8728668787042
97.0,315.0,318.0,4224.1433333333125,0,7.0,151.3370536809508
97.0,318.0,321.0,2499.6000000000045,0,1.0,36.53552604946465
99.0,0.0,3.0,21834.563333333335,1,36.0,150.5718792121503
99.0,3.0,6.0,22117.736666666668,1,111.0,458.3193323142857
99.0,6.0,9.0,35300.20333333333,1,265.0,685.5743297987368
99.0,9.0,12.0,31995.88666666667,1,186.0,530.8901593141144
99.0,12.0,15.0,30987.13,1,173.0,509.8596339186903
99.0,15.0,18.0,28112.679999999997,1,189.0,613.9675752223816
99.0,18.0,21.0,26641.99000000001,1,34.0,116.54620510893619
99.0,21.0,24.0,52183.75000000001,1,79.0,138.25399424430245
99.0,24.0,27.0,50359.186666666654,1,67.0,121.50159417164036
99.0,27.0,30.0,57740.466666666674,1,110.0,173.97957932085677
99.0,30.0,33.0,58487.033333333326,1,80.0,124.91548394019009
99.0,33.0,36.0,37242.63,1,290.0,711.1210530738615
99.0,36.0,39.0,35287.49,1,264.0,683.2333226618241
99.0,39.0,42.0,32783.14333333333,1,248.0,690.8551018491115
99.0,42.0,45.0,31588.433333333334,1,202.0,583.9950462186545
99.0,45.0,48.0,33662.15333333333,1,186.0,504.61125293023485
99.0,48.0,51.0,26638.106666666685,1,260.0,891.3656114739977
100.0,0.0,3.0,1070.7066666666667,0,0.0,0.0
101.0,0.0,3.0,5819.82,0,71.0,1114.1269429020456
101.0,3.0,6.0,5642.0,0,75.0,1213.9870734656417
101.0,6.0,9.0,6381.04,0,11.0,157.42985626883112
101.0,9.0,12.0,3605.056666666666,0,14.0,354.6515161903294
101.0,12.0,15.0,5315.920000000001,0,11.0,188.97316175669724
101.0,15.0,18.0,2746.286666666667,0,6.0,199.52221744735996
101.0,18.0,21.0,1850.0,0,5.0,246.8221646303838
101.0,21.0,24.0,1850.0,0,0.0,0.0
101.0,24.0,27.0,1850.0,0,2.0,98.72886585215353
101.0,27.0,30.0,2082.6833333333334,0,6.0,263.09578451490563
101.0,30.0,33.0,2404.0,0,4.0,151.95374527993678
101.0,33.0,36.0,2413.28,0,4.0,151.3694240423689
101.0,36.0,39.0,2491.0,0,5.0,183.30831174877963
101.0,39.0,42.0,2491.0,0,3.0,109.98498704926777
101.0,42.0,45.0,2491.0,0,4.0,146.6466493990237
101.0,45.0,48.0,2922.52,0,2.0,62.4968868738226
101.0,48.0,51.0,2980.74,0,1.0,30.63809688642485
101.0,51.0,54.0,3128.7766666666644,0,3.0,87.56540716330863
101.0,54.0,57.0,8319.733333333332,0,10.0,109.76818277017135
101.0,57.0,60.0,9302.730000000001,0,13.0,127.62002249577769
101.0,60.0,63.0,5353.2699999999995,0,7.0,119.41661944805588
101.0,63.0,66.0,5056.0,0,3.0,54.187619212762264
101.0,66.0,69.0,4866.506666666667,0,6.0,112.59518233738892
101.0,69.0,72.0,4784.0,0,3.0,57.26852063957484
101.0,72.0,75.0,4930.966666666668,0,11.0,203.72601924821942
101.0,75.0,78.0,4869.506666666666,0,6.0,112.52581482849435
101.0,78.0,81.0,4872.0599999999995,0,6.0,112.46684266602877
101.0,81.0,84.0,13794.906666666668,1,77.0,509.7507101886615
101.0,84.0,87.0,12402.646666666658,1,52.0,382.8907309156531
101.0,87.0,90.0,8506.733333333346,1,24.0,257.65246611521127
101.0,90.0,93.0,4099.306666666666,0,5.0,111.38981337483332
101.0,93.0,96.0,2589.7899999999995,0,3.0,105.78950522618669
101.0,96.0,99.0,2522.0,0,1.0,36.21102335973117
101.0,99.0,102.0,2558.76,0,6.0,214.14482228870702
101.0,102.0,105.0,2674.653333333333,0,4.0,136.5772524986296
101.0,105.0,108.0,2493.0,0,3.0,109.8967520014946
101.0,108.0,111.0,2398.62,0,1.0,38.073642725084426
101.0,111.0,114.0,2071.893333333333,0,3.0,132.23296698336762
101.0,114.0,117.0,1925.0,0,4.0,189.76457332621715
101.0,117.0,120.0,2010.3200000000004,0,3.0,136.28308067358728
101.0,120.0,123.0,2033.0,0,0.0,0.0
101.0,123.0,126.0,2069.6266666666666,0,6.0,264.75557853241753
101.0,126.0,129.0,2386.7866666666655,0,2.0,76.52481236689947
101.0,129.0,132.0,1995.0,0,3.0,137.3296254334466
101.0,132.0,135.0,1995.0,0,3.0,137.3296254334466
101.0,135.0,138.0,1681.2233333333322,0,1.0,54.32008889156631
101.0,138.0,141.0,1313.0,0,1.0,69.55384684938463
101.0,141.0,144.0,1313.0,0,2.0,139.10769369876925
101.0,144.0,147.0,1321.9333333333332,0,1.0,69.08381732304355
101.0,147.0,150.0,1369.0,0,3.0,200.12607943004093
101.0,150.0,153.0,1369.0,0,2.0,133.41738628669395
101.0,153.0,156.0,1369.0,0,2.0,133.41738628669395
101.0,156.0,159.0,1369.0,0,0.0,0.0
